,0,78.80015791897375
Vocal,78.80015791897375,102.6985011399906
Instrumental,102.6985011399906,126.99988553376849
Vocal,126.99988553376849,242.9398818673668
Instrumental,242.9398818673668,277.2323338766954
Vocal,277.2323338766954,311.1172400132479
Instrumental,311.1172400132479,345.5827015298987
Vocal,345.5827015298987,405.1250990037822
Instrumental,405.1250990037822,432.9383371940871
Vocal,432.9383371940871,551.2231255433592
Instrumental,551.2231255433592,586.149371129577
Vocal,586.149371129577,620.3833958007187
Instrumental,620.3833958007187,653.7720016902887
Vocal,653.7720016902887,773.6540181615829
Instrumental,773.6540181615829,825.4205677313809
Vocal,825.4205677313809,876.6964391062044
Instrumental,876.6964391062044,928.4629886760022
Vocal,928.4629886760022,980.0285954506357
Instrumental,980.0285954506357,997.3388467706515
Vocal,997.3388467706515,1169.7618916125948
Instrumental,1169.7618916125948,1274.667118787696
Instrumental,1274.667118787696,1482.0171819472905
Vocal,1482.0171819472905,1588.0529222819
Instrumental,1588.0529222819,1621.6867774884977
Vocal,1621.6867774884977,1757.5129299810403
,1757.5129299810403,1964.3878145458302
Vocal,1964.3878145458302,2001.6844263338844
Instrumental,2001.6844263338844,2039.9845169468924
Vocal,2039.9845169468924,2077.25660653791
Instrumental,2077.25660653791,2115.3773092543593
Vocal,2115.3773092543593,2175.857683423266
Instrumental,2175.857683423266,2200.759672374304
Vocal,2200.759672374304,2261.46693300819
Instrumental,2261.46693300819,2271.4370785337633
Vocal,2271.4370785337633,2334.3832602285083
Instrumental,2334.3832602285083,2359.51625093234
Vocal,2359.51625093234,2383.8495971214784
Instrumental,2383.8495971214784,2409.087065098951
Vocal,2409.087065098951,2440.3249638655616
Instrumental,2440.3249638655616,2448.6410269660937
Vocal,2448.6410269660937,2479.2995159310813
Nuevo motivo (Vocal),2479.2995159310813,2521.249434238211
Instrumental,2521.249434238211,2563.952176934569
Vocal,2563.952176934569,2604.3018052136053
Instrumental,2604.3018052136053,2645.5026443409743
Vocal,2645.5026443409743,2684.4600025098243
Instrumental,2684.4600025098243,2697.876917034711
Vocal,2697.876917034711,2748.9638496659218
Nuevo verso (vocal),2748.9638496659218,2775.76044670281
Instrumental,2775.76044670281,2802.4766813486954
Vocal,2802.4766813486954,2828.1631681923836
Instrumental,2828.1631681923836,2854.0212796697715
Vocal,2854.0212796697715,2879.5361418797606
Instrumental,2879.5361418797606,2888.336902221674
Vocal,2888.336902221674,2920.7802605501556
Vocal (Nuevo verso),2920.7802605501556,2933.3973016262953
Instrumental,2933.3973016262953,2947.5495484691724
Vocal,2947.5495484691724,2960.3666776853624
Instrumental,2960.3666776853624,2974.102010962003
Vocal,2974.102010962003,3021.299979698122
Nuevo verso (vocal),3021.299979698122,3036.4108091926423
Instrumental,3036.4108091926423,3052.816757909291
Vocal,3052.816757909291,3068.363149708294
Instrumental,3068.363149708294,3084.1433844431162
Vocal,3084.1433844431162,3129.836815994359
Nuevo verso (vocal),3129.836815994359,3143.816538813319
Instrumental,3143.816538813319,3159.2735903076245
Vocal,3159.2735903076245,3173.825976785142
Instrumental,3173.825976785142,3189.123954025446
Vocal,3189.123954025446,3214.664072192782
,3214.664072192782,3218.2189791666665
