5	توشية الميزان
الصنعة 1  . رصد . توشيح مجتث
8	اللَّيْلُ لَيْلٌ عَجِيبٌ	أَغَرُّ طَلْقُ المُحَيَّا
8	قَدْ زَارَ فِيهِ الحَبِيبُ	حَيَّا الفُؤَادَ فَأَحْيَا
8	بِهِنَّ عَيْشٌ خَصِيبٌ	حَيْثُ ارْتَشَفْنَا الحُمَيَّا

8	وَحُزْتُ أَعْلا مَقَامٍ	وَلَمْ نَزَلْ فِي انِشِرَاحِ
8	وَشَمْلُنَا فِي انْتِظَامٍ	عَلَى زُهُورِ البِطَاحِ

الصنعة 2  . رصد . زجل لأبي مدين الغوث
7	توشية
8	مَلِيحُ الحِمَا قَدْ زَارْ	وانْعَمْ بِالوِصَالْ
8	وَرَوْضِي قَد اِتْعَطَّرْ	بِبَدْرِ الكَمَالْ
8	بَعْد الغِيبَة يَا حُضَّارْ	طَلَعَ الهِلالْ

4	بِوَجْهٍ شَرِيقْ	يَفْجِي كُلَّ ضِيقْ
8	بِفَضْلكْ يَا نُورْ عَيْنِي	تَكُنْ لِي شَفِيقْ

الصنعة 3 . رصد . زجل
5	قَلْبِي تَرَاهُ يَفْرَحْ	وَيَنْشَرِحْ	مَا دُمْتَ حَاضِرْ
5	يَا طَلْعَةَ المِصْبَاحْ	يَا مِصْبَاحْ	بَيْنَ المَحَاضِرْ
5	مِنْ وَجْنَتَيْكَ يَلْقَحْ	وَيَفْتَحْ	مِنْ كُلِّ زَاهِرْ

الصنعة 4 . شغل ـ رصد . قصيدة. بسيط لأبي الطيب النَّفْزي
42	يَا طَلْعَةَ البَدْرِ إلا أَنَّهُ بَشَرٌ
42	أَمَّا هَوَاكَ فَلا يُبْقِي وَلا يَدَرُ
20	كَيْفَ التَّخَلُّصُ مِنْ عَيْنَيْكَ لِي وَمَتَى
	وَفِيهِمَا القَاتِلانِ الغُنْجُ وَالحَوَرُ

الصنعة.

الصنعة 12 . بروالة ـ رصد . ملحون لسيدي محمد الحراق
10	جَادْ عْلِيَّ بْرْضَاهْ	الحْبِيبْ اللِّي حَبِّيتُو
	زَارْنِي وْنْعَمْ لِيَّ بْالوْصَالْ	حِينْ شْرَقْ نُورْ بْهَاهْ

10	حِينْ شْرَقْ نُورْ بْهَاهْ	كُلّْشِي بْالقَهْر نْسِيتُو
	يَا اهْلِي عَقْلِي إِذَا شُفْتُوهْ زَالْ	مَا بِيَّ غِيرْ هْوَاهْ

الصنعة 32  . رصد . قصيدة. سريع لزبيدة زوجة الرشيد
14	توشية
20	أَوْحَشْتَ مُذْ غِبْتَ جَمِيعَ الوَرَى	إِلا أَنَا مُذْ غِبْتَ أَنَّسْتَنِي
20	سَكَنْتَ فِي قَلْبِي وَمَا يَنْبَغِي	يُقَالُ لِلسَّاكِنِ أَوْحَشْتَنِي

الصنعة 33  . رصد . توشيح رمل لابن سهل
6	أَيُّهَا السَّائِلُ عَنْ جُرْمِي لَدَيْه	لِي جَزَاءُ الذَّنْبِ وُهْوَ المُذْنِبُ
6	أَخَذَتْ شَمْسُ الضُّحَى مِنْ وَجْنَتَيْه	مَشْرِقًا لِلشَّمْسِ فِيهِ مَغْرِبُ
6	ذَهَبَت دَمْعِي بِشَوْقِي إِلَيْه	وَلَهُ خَدٌّ بِلَحْظِي مُذْهَبُ

6	يَنْبُتُ الوَرْدُ بِغَرْسٍ كُلَّمَا	لَحَظَتْهُ مُقْلَتِي فِي الغَلَسِ
6	لَيْتَ شِعْرِي أَيَّ شَيْءٍ حَرَّمَا	ذَلِكَ الوَرْدَ عَلَى المُغْتَرَسِ

الصنعة 35  . مزموم . زجل
18	توشية
9	أَمَا قَدْ خَفِيتْ فِي الهَوَى	وَاليَومْ قَدْ ظَهَرْ مَا خَفِيتْ
9	قُلَيْبِي أُحِسُّ انْكَوَى	وَانَا مِنْ عُقَيْلِي دُهِيتْ
9	انْصِيحْ مِنْ لَهِيبِ الجَوَى	فَنِيتْ يَا مُقَابِلْ فَنِيتْ

10	مَا لِي فِي المَحَبَّه اخْتِيَارْ	وَلا مِنْ عَذُولِي أَمَانْ
9	اُنْظُرْ كِيفْ كُسِيتْ الاِصْفِرَارْ	وَلَيْسَ الخَبَرْ كَالعِيَانْ

الصنعة 36  . مزموم . زجل
54	توشية
9	يَا مُقَابِلْ خَرّْجنِي عَنْ حَدِّي	يَا كَحِيلَ الشِّفَارْ
13	وَفُؤَادِي فِي مَعْرَكِ الجُهْدِ	بَيْنَ مَاءٍ وَنَارْ

13	قَدْ فَتَنِّي بِلَحْظِهِ السَّاحِرْ	الَّذِي هِمْتُ فِيهْ
13	المُزَعْبَلْ الكَوْكَبُ الزَّاهِرْ	مَا لُه فِي النَّاسْ شَبِيهْ
13	وَهْوَ يَرْجِعْ بِقُدْرَةِ القَادِرْ	سَاعَةَ نَلْتَقِيهْ

9	قَدُّهْ فَصَّلْ مِنَ النُّحُولْ قَدِّي	ثَوْبَهُ الاِصْفِرَارْ
13	وَهْوَ يَرْجِعْ مِنَ الحَيَا وَرْدِي	يُشْبِهُ الجُلَّنَارْ

الصنعة 37  . مزموم . زجل
8	يَا مَنْ مَلَكْنِي عَبْدَا	مِنْ غَيْرِ شِينْ وَرَا
8	اعْلاشْ قَلْبْكْ تَعَدَّى	عَنْ هَا وَجِيمْ وَرَا

8	عَذَّبْتَنِي سِنِينَا	مِنْ تَا وَجِيمْ وَنُونْ
8	وَزِدْتَنِي فُتُونَا	فِي القَلْبِ مِنْ عُيُونْ
8	خَلَّيْتَنِي مُهِينَا	أَجْرَعْ كَأْسَ المَنُونْ

8	وَقَلْبِي قَدْ تَقَدَّا	مِنْ شِينْ وَفَا وَرَا
8	اعْلاشْ قَلْبْكْ تَعَدَّى	عَنْ هَا وَجِيمْ وَرَا

موال
	فاس يا روعة الشادي و مغنمه	لأنت من عرسات لله بستان
	قالو أحببت فاس و إنشغلت بها	ماذا عراك ألم تسحرك تطواند

الصنعة 38  . مزموم . زجل
10	تَيَّهْتَنِي بَيْنَ الأَنَامْ	يَا دُرَّة فِي لُبِّ الصَّدَفْ
10	دَعَوْتَ قَلْبِي المُسْتَهَامْ	لِمَسْجِدِ الحُبِّ اعْتَكَفْ
10	سَقَيْتَنِي كَأْسَ الغَرَامْ	كَمَا سُقِيتُ مِنْ سَلَفْ

8	وَغُنْجُ الأَشْفَارِ الرُّقُودْ	وَالخَالُ مِثْلَ العَنْبَرِ
10	وَنُورْ ضِيَا ذَاكَ الجَبِينْ	مِثْلَ الهِلالِ النَّائِرِ

الصنعة 39 . مزموم ـ شغل . توشيح مجزوء الخفيف لعبد الرحمن الفاسي
20	قُمْ تَرَى الرَّوْضَ فِي احْتِفَالْ	وَالنَّدَى يَهْرَقْ عَلَيْه دَمْعُه
20	احْمَرَّ الوَرْدُ مِنْ خَجَلْ	لَمَّا حَصَلْ وَقْتْ السَّحَرْ جَمْعُه
20	وَاليَمَامْ وَاقِفْ عَلَى رَجَلْ	يَشْتَهِي كُلّْ مَنْ حَضَرْ سَمْعُه

12	وَالغُصُونْ ظَلَّلْتْ عَلَيْهْ	وَاخْتَفَى مَا بَيْنَ الوَرَقْ وَانْطَقْ
20	دَابَا عَادَ الرِّيَاضْ  نَزِيهْ	وَاللِّي يَقُولْ لِي تُبْ  أَحْمَقْ

الصنعة 39 . مزموم . توشيح
14	مُذْ سَقَى بَانَةَ القَدِّ	بِمِيَاهِ الفَلَجْ
6	أَوْرَقَتْ فِي الدُّجَى الجَعْدِ	وَزَهَتْ بِالدَّعَجْ

6	اِمْلا يَا فَارِجَ الهَمِّ	مِنْ قَهْوَةِ الكُرُومْ
6	اِسْقِينَا بَنَاتَ الكَرْمِ	تَحْتَ ضَيِّ النُّجُومْ
6	فَيِّضْ الكَاسْ وَدَعْ لَوْمِي	يَا أَخِي لا تَلُومْ

	مِنْ صُهَيْبَة بَرَتْ جُهْدِي	مَعَ بَرْقِ اللَّعَجْ
	وَالعِذَارُ عَلَى الخَدِّ	نِلْتُ مِنْهُ حَرَجْ

الصنعة 29  . مزموم . قصيدة. متقارب
16	تأمل في العينين من مشبه	ترى صنع ربي كما أتقنه
16	كأن العذار على خده	جناح  كراب على سوسنه


